name,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp1000_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp950-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp850-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp800_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp750-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp700-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp650-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp600-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp550-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp549-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp500-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp450-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp400_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp350-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp300_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp250_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIelecIp200-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp1000_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp950_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp850_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp800_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp750-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp700_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp650_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp600_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp550-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp500_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp450_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp400_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp350_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp300_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp250-lowtol_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemIheatIp200_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp1000_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp950_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp850_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp800_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp750_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp700_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp650_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp600_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp550_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp500_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp450_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp400_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp350_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp300_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp250_2050.nc,main_runs/postnetworks/elec_s370_37m_lv1.2__Co2L0-2H-T-H-B-I-A-solar+p2-ldemItranIp200_2050.nc
PHS,10.020521866068977,10.02050190648061,10.02050178763228,10.020527603049679,10.02050208100345,10.020493448546565,10.020494257056038,10.020547992461683,10.020528495167408,10.020532616166761,10.020505693100882,10.02053185924152,10.020532888710015,10.020532590166004,10.020531848465174,10.020496370715682,10.0205138468914,10.020498098429677,10.020483325706929,10.020474087423127,10.020477999603365,10.020482982013556,10.020473706922546,10.020528687007255,10.020528495054608,10.020474461014855,10.020526859339315,10.020487957517576,10.020478497021541,10.020484221426079,10.020527408868272,10.020481445236639,10.020536098548275,10.020485855355647,10.02050145703373,10.020501403323475,10.020486429384901,10.02047317474354,10.020493269325632,10.0205031827731,10.020474980973601,10.020494527316002,10.020549013103357,10.0205048468482,10.020476915186427,10.020489962585863,10.020476617470122,10.020508267169413,10.020553978259116,10.020485502467876
SMR,0.7374153517216419,0.7510152382120363,0.7513663652271773,0.7533155853827525,0.7519225583017113,0.7344944939083778,0.72923176517074,0.7145786225117483,0.7016870306486659,0.6963252150851252,0.6966456163736673,0.6885585961333429,0.6766883139704983,0.6662758666794556,0.6587139921083426,0.6504607048549568,0.6163610286450678,0.20008703315153475,0.727840285763308,0.7323785658588168,0.7248034185953544,0.718910309738346,0.7182085726991856,0.7198707208209789,0.7078054735296848,0.7027001032663333,0.6943783973891879,0.6932678166453499,0.6673780972168276,0.6267208391387842,0.6029654058357473,0.5919084889553944,0.5558458724474071,0.4461078449520795,0.7512722824903103,0.7442427192787073,0.7442042127871783,0.7455136643158363,0.7413930111253424,0.726061571484859,0.7166147987545116,0.7046178419975635,0.6969918579303815,0.6859150555470838,0.6766293382770822,0.663951234877269,0.6547537121148894,0.6398082749483504,0.5864995019438757,0.2268298464132391
SMR CC,1.313971153346029,1.3145021049278602,1.3132011998029416,1.3138842071867491,1.315229366284692,1.320211779979921,1.3224822843950177,1.3231827704755905,1.3271105988277947,1.3289550196759543,1.328580987702288,1.333454121312519,1.333763879014194,1.3369149983574677,1.332705969040737,1.3227579302974837,1.3005160058029892,1.198130664318802,1.315923226936784,1.318752207535937,1.3203838181756515,1.3190219151069291,1.3234322460450316,1.3227309858348426,1.3252730738058844,1.3262455020577435,1.3283389348560255,1.3325920643978106,1.3379402251111308,1.3449389654728425,1.3614698440444717,1.3628008898448654,1.3546338278361796,1.3102309165486665,1.3129865161111316,1.3121310208315156,1.3178376966060041,1.3185426747415485,1.3195195422456536,1.3193103232112806,1.3243703464205907,1.32703299087891,1.3312441208184258,1.3288337591052368,1.331064611197792,1.3407824702804132,1.3343877776411641,1.3291723404321292,1.3052173648332879,1.2109525768172262
Sabatier,1.3054593232269068e-06,3.2202572562885117e-07,2.758262277622138e-13,8.173603898536016e-15,2.7734595335624164e-07,9.28549530358898e-10,6.774847830347445e-10,3.8332837372949233e-14,4.6815101154212247e-11,0.0002236611821894185,1.0952857905744897e-09,7.824901086464946e-10,1.014110140969547e-12,2.517252209796536e-07,7.665808557583196e-15,5.020614346358228e-07,2.4501622373062526e-09,6.609299296711158e-10,2.6276628582096216e-06,3.1933863238161e-09,3.656544247643719e-08,1.1854763070216873e-06,8.031256155961415e-10,2.1295608129373305e-06,2.7356613579858745e-08,2.9698591398615365e-06,1.995876283154374e-09,5.490166949238412e-07,2.6003760292304217e-09,5.524615814761397e-07,1.945254018116332e-08,2.3346645308144304e-06,6.211208635540905e-10,2.930125097982259e-07,2.2780822691757113e-06,2.734296426855911e-08,2.0469278316652956e-08,3.991842583357347e-07,2.575616186629013e-08,1.202338373241659e-06,2.0799456818349377e-08,0.0001960263971822838,3.3006304186940227e-08,3.3000246184009052e-06,1.6510889518627096e-08,1.2478022033295936e-06,9.296314619208248e-09,1.651970194547525e-06,1.891318687544131e-08,1.3823611467271742e-06
V2G,0.0020244904252614063,0.0020054997050255115,0.0019003206663945585,0.0020082803324181064,0.002046711787661818,0.0020253219237178263,0.0020265173871685444,0.002013933616918316,0.0020528045729223394,0.0020699129818472755,0.0020576131804016452,0.002022084114363423,0.0020614708552118923,0.002058177423158869,0.002014057977096984,0.002044175711195369,0.0019261089819613661,0.002029237071563735,0.0020095699689536522,0.001954893825760936,0.0019571978097200128,0.0020125991400370656,0.001969009768785031,0.0020139272892594293,0.0020136852223672794,0.0019596599175992803,0.0020026409349652723,0.002013265032547596,0.0019615033495312714,0.0020334527539645087,0.0019640439806774754,0.001968331804709189,0.002024565842736191,0.0019865186385328876,0.002025486942767512,0.0020479114285570955,0.002033120558622214,0.0020397251684381064,0.002060274027417423,0.0019216710399814583,0.0020512059630457134,0.002073325743680523,0.002048360502436077,0.002057582074326251,0.0020867537512481286,0.0021012150494129087,0.002134633441043297,0.002209938367075391,0.0024066563931283915,0.002704593246383785
agriculture machinery oil,0.0009845679939173616,0.0009583003438590596,0.0009008735973963643,0.0009583003438590596,0.0008679889784241996,0.0008807631715906599,0.0008807631715906599,0.0009583003438590596,0.000849000218668026,0.000849000218668026,0.0008679889784241996,0.0009583003438590596,0.000849000218668026,0.000849000218668026,0.0008771540226931892,0.0009845679939173616,0.0009008735973963643,0.0009845679939173616,0.0009583003438590596,0.000987631594359424,0.000987631594359424,0.0009583003438590596,0.0009521047014368725,0.0009583003438590596,0.0009583003438590596,0.000987631594359424,0.0008771540226931892,0.0009583003438590596,0.000987631594359424,0.0009845679939173616,0.000987631594359424,0.000987631594359424,0.0009583003438590596,0.000922050364846736,0.0009845679939173616,0.0008679889784241996,0.0009845679939173616,0.0008282400021084788,0.000849000218668026,0.0009008735973963643,0.0008282400021084788,0.0008807631715906599,0.0009583003438590596,0.0009583003438590596,0.0008807631715906599,0.0009845679939173616,0.0008807631715906599,0.0009845679939173616,0.0008679889784241996,0.0009583003438590596
battery,12.54906766578686,12.374158214644014,12.358779804719784,12.357198057279874,12.378109970816352,12.419781342385106,12.441299061687772,12.469333098860668,12.499542346178886,12.508382189400015,12.498978284044265,12.490428120566873,12.445861817887064,12.416719202343293,12.30008979606746,12.148355744300835,11.674934039793573,10.725949373510671,12.455392384577094,12.440082400850448,12.444015390303633,12.464736986046953,12.485051432561084,12.494456684138063,12.500523367743915,12.510182257274415,12.556408555828842,12.630283699605515,12.668661658693846,12.725606077470896,12.785661530832847,12.726092364104305,12.515677242102361,12.357066000916872,12.388343272627122,12.375524189804574,12.380624753167044,12.395342353164834,12.421553995360481,12.447716063857657,12.486909048293022,12.541412802019147,12.538686936188752,12.495769006215715,12.488330097980025,12.491201723596104,12.431768990621729,12.336981919366911,11.9808337433033,11.503711534014908
battery charger,3.6198542132709934,3.5833082398198184,3.5804499707440356,3.584773616937262,3.585805783305795,3.5929751268398755,3.5961854390613026,3.60377311114427,3.6130822582935282,3.618681676061688,3.6159328986226638,3.613102503326016,3.6042420418553034,3.5960497129150384,3.5670317257717428,3.5376210197487086,3.4119606684615076,3.154889210098234,3.612817885806896,3.6074555282226095,3.6069242664532193,3.613608030794899,3.618937442409611,3.6214351494667776,3.621695110152533,3.6232711989772697,3.635698360608195,3.6542808026221976,3.6662150186990705,3.6835906930843834,3.6986541294847446,3.6902362414164385,3.656854731746134,3.6451323508945372,3.585657426044824,3.5837765975029976,3.586096910898599,3.5871176258258006,3.593486569936226,3.6006692042471142,3.6107549030586914,3.6245009721554933,3.626374722334305,3.6138181296024054,3.6146352224714122,3.615688574978613,3.603497146222417,3.5906607351429445,3.502446427045228,3.3594314076900935
battery discharger,0.003143834279530318,0.003427467152234964,0.003133367807877029,0.003422424495439922,0.0035078998394585063,0.0034912615424492013,0.003497191052516509,0.0034525335428840613,0.0034686651105180913,0.0034780786262732987,0.003542979780611072,0.00345943933265515,0.003456538142639321,0.0034496139333288845,0.0034620367981963015,0.0030426079944166334,0.0029586396635453128,0.002668329211700266,0.0034493575737414356,0.003251205428722282,0.0032527143043917434,0.0034529468876833406,0.003570049611656938,0.0034607467499455018,0.0034626313970812766,0.003269496904158316,0.0035331342073392107,0.0034969182037742994,0.0033097108133517674,0.003189923236299578,0.003338497276255041,0.003324342646391903,0.0034679453909992634,0.0032515255911164695,0.0031059544038770474,0.0035062248701618398,0.0031049566438480815,0.0033525033655412767,0.00344587527567859,0.0031543448703780785,0.0033761066978765988,0.003532985594703862,0.003471823897249832,0.0034608112337378687,0.0035134906033668792,0.0031326756216901153,0.0034990090915493328,0.0030926331244039806,0.003415105299040402,0.003222942757804524
biogas,21.57833142816376,21.57836727698052,21.578353923086045,21.578270457096057,21.57836727698603,21.578307359372726,21.578307473418096,21.578307359373827,21.57833143384511,21.57835381940724,21.578367377089545,21.578307457394573,21.578353923085942,21.578331428096437,21.57833142827385,21.578331427624402,21.57835392308228,21.57833154630719,21.578267524227098,21.578344409189075,21.578305708508278,21.578432498700746,21.578383646781308,21.578270455801192,21.57827045707963,21.57830570756132,21.578331565515004,21.57843249892712,21.578305708528244,21.578331427903496,21.578331428264715,21.578305707239814,21.57827054679126,21.578267524622035,21.578331428084454,21.57836727720263,21.578331428266505,21.578307359201396,21.578374246343103,21.57835392303928,21.57830735936868,21.578307284264884,21.57830735938941,21.578367276974568,21.578307359365095,21.578331427843597,21.5783073593689,21.57833142754064,21.578307359364366,21.578432497940582
biogas to gas,9.536671286217775,9.536635187398918,9.536677592711937,9.53663470872275,9.5366332099077,9.536584603454198,9.536584678511877,9.536634708722804,9.53655598565341,9.53672396871596,9.536632976495422,9.536634753977497,9.536555981930295,9.536556359475407,9.536696740087429,9.536670101504713,9.536677595600606,9.536669621168976,9.536637219291391,9.536578812702354,9.536578847432999,9.536636144338061,9.5365678841405,9.536636561199648,9.5366347379062,9.536581786757768,9.536696810851062,9.536635398568098,9.536578811351086,9.53667020909843,9.53657882316764,9.536580223787286,9.53663475940862,9.53662503928629,9.53667226024379,9.536632977466963,9.536669622673564,9.536634514517814,9.536556033794634,9.53667884082569,9.536633935074853,9.536769383159912,9.5366347661335,9.536639199739401,9.536584623678758,9.536671093163356,9.53658461525005,9.536671060061186,9.53663294290012,9.536635709913815
co2,7.10360689857115e-15,2.003602025013909e-15,1.9219655630572852e-15,-1.0937594918523972e-15,-1.3839012430941545e-15,-1.1774002067363047e-14,5.686142167998506e-13,-4.109975174721991e-16,3.6934369269045236e-14,2.009408398628025e-11,5.415685218948673e-13,4.523736939973903e-13,4.80454769018477e-15,4.4221261084528554e-14,-7.42586545495443e-16,8.800202277273936e-14,6.701499661811261e-14,5.853615767411018e-13,8.332520003939549e-16,-1.1654633189194144e-14,-2.256776776599077e-14,-3.953493745787334e-15,6.069420931782463e-13,-1.2827045574534356e-14,-3.3960803678367877e-15,2.7111855078521075e-15,6.518341068260027e-13,-2.751116339670976e-15,-1.0521458271592013e-14,3.062298374137751e-16,-2.7211247678690798e-14,-3.9038388656069423e-16,3.591928230143454e-13,-9.081533878795669e-16,4.745991408404335e-15,-6.833591864286027e-15,-1.7448267232831275e-15,5.0333523631916965e-15,-3.739176098516407e-14,-5.459269384351246e-16,1.1186736136758214e-14,3.10801663379493e-13,1.089348976634926e-14,-3.785677013030958e-15,6.189289952940064e-17,8.924299019972021e-15,-3.4438250275627743e-15,1.1619504884666861e-14,-9.303019516346034e-15,-9.486358500126083e-16
co2 sequestered,2.000179273482133,1.9996660955748407,2.000125087803431,2.0000094393435983,1.9996653910334328,1.9999061843151917,1.9999061843324952,1.9999036465311302,2.0001758110471806,2.0001371568614235,1.9996653907137685,1.9999036463499036,2.00013715499199,2.000175811049424,2.00015934283183,2.0001792734771953,2.000125087803485,2.0001792730182597,2.0000303221391156,2.0001369711562846,2.0000842407718267,2.000033666595216,2.0001554594322157,2.0000094393685868,2.00000943934394,2.0000842408004043,2.0001593427276605,2.0000336665883496,2.0000842407714137,2.0001792734765087,2.000287454626401,2.000084240796307,2.0000094390734975,1.999991418031019,2.00017927349163,1.999665391030398,2.000179273469643,2.0000606463310477,1.9999474481977648,2.00012508781633,2.00006064632672,1.9999061861463214,1.9999036465315252,1.9996660956018677,1.9999061843154007,2.00017927348207,1.9999061843153034,2.000179273486219,1.9999029419894534,2.0000336666027443
co2 stored,0.012811293311807291,0.012574940667798452,0.01271097683527053,0.012510675750991405,0.012216836870901134,0.011876734481051539,0.011622505409035245,0.011504160616111772,0.011497150815665004,0.011869871756678163,0.011881240820311403,0.011895454338691927,0.011757032819748305,0.011379846592530718,0.010881089141393484,0.01008531148038192,0.010502745242584184,0.009637510599799299,0.01274192794544181,0.012639043475136402,0.012652058830621277,0.012693522825455618,0.012909620120320459,0.012910868140865438,0.012844812045811945,0.012843811972195274,0.012785168167720396,0.012860530627052667,0.012954986165053755,0.012638406439742095,0.012461810419980133,0.012231511701070676,0.010786093224959431,0.01293541678117584,0.01269201507091004,0.012565739502852532,0.012421828804144153,0.012295292311126863,0.012112984050341247,0.011854546353171404,0.011639276961639822,0.011774284736274137,0.01202876448883631,0.012056926391471552,0.011989473527438265,0.011642837793133229,0.011207493078045635,0.010364709783870645,0.010809004631966969,0.010563947158328755
electricity distribution grid,50.49506317231279,50.39979696701869,50.377915867738395,50.422384177208414,50.43453780960541,50.46244748433253,50.486413624365234,50.55882350689321,50.572444535490646,50.61701326870859,50.62671403375858,50.68206897708304,50.74064028580697,50.80864151144442,51.00550254517174,51.19063531641752,51.21944458676754,50.40620408497514,50.445247118872174,50.43460133806147,50.437642848030976,50.46108146481073,50.46102889771124,50.48379095038317,50.51605130368635,50.52252306994127,50.54306154400396,50.58306037476239,50.637962096800514,50.67413800305636,50.693504562953926,50.70570983613205,50.673493378477154,50.121342017470205,50.38536538351577,50.399184031042864,50.41475761229178,50.4383037274366,50.442341832225466,50.47165213686786,50.53048567440045,50.55772931735767,50.60195549744551,50.65443824668505,50.708669209141064,50.78578330738091,50.89481840751648,51.05481944863606,51.023456159976966,50.11993661582375
gas,5.280414158342298,5.28051652753879,5.2800429755108755,5.280100312316586,5.280691027296933,5.280188096347148,5.280112855481803,5.280013202997693,5.280015171387583,20.533401479186264,5.2799958376893645,5.280433269286686,5.280469244699915,5.280853539462799,5.280616341342214,5.281218072758916,5.280781574906291,5.280001693295281,5.28035842731744,5.2800715020779805,5.280098533384982,5.28049320001853,5.2801090950462655,5.280301017234003,5.280056532118962,5.280067809222667,5.279993667831858,5.280544165056136,5.280041616398745,5.280410042714709,5.280152969676626,5.2804817354782445,5.280150728898995,5.2798541406628745,5.2803633074402745,5.280151555276638,5.28013623269024,5.280749830444941,5.2800932206523985,5.280453745330056,5.2800279219649395,5.322076215573471,5.280161421375752,5.2802770145222775,5.280455886067525,5.28090383288625,5.280550503982538,5.2810864890111215,5.280914903792141,5.280515995303844
gas for industry,2.0525786675320533e-09,5.199132896312525e-10,4.824929793968892e-16,1.3112127752577732e-17,4.761054200307736e-10,1.710930291795944e-12,1.2924687195826294e-10,6.452607823010393e-17,6.001407843950535e-12,2.57580751844801e-07,1.0235020866328954e-10,9.280111756594568e-11,1.7588668157702455e-15,4.1770573480143837e-10,1.2582812389487482e-17,1.4794548793744247e-09,9.575147677875293e-12,1.2818476711927302e-10,3.045086990272758e-09,5.228615701732939e-12,6.816176841509337e-11,1.889805394276563e-09,1.2798281706936103e-10,3.846059988345562e-09,5.166561066051151e-11,4.265340905194779e-09,1.3398868682713682e-10,8.595121224202729e-10,4.8876667299103154e-12,1.1324216837938884e-09,3.1370913261063657e-11,3.734040936126989e-09,9.329677582211737e-11,8.725831392755897e-10,3.3408243528289447e-09,6.234186545417136e-11,4.9595443442258636e-11,7.645477122363934e-10,5.499027214147851e-11,2.0346917743042976e-09,4.8081224897715046e-11,2.837896505137972e-07,6.736172009389628e-11,4.0355613164869045e-09,3.556956078029841e-11,1.8565465712150195e-09,1.9941544922403875e-11,2.640394279926057e-09,3.731945393249293e-11,3.2687741645353043e-09
gas for industry CC,1.7996585455717211,1.799694484091086,1.7997739714312577,1.7996943697027343,1.7997357835844552,1.7997909447120295,1.7997909407476624,1.7996943697027468,1.7997909498091818,1.7997643309748592,1.7997358320699839,1.7996943646791568,1.7997909497834235,1.7997910371104688,1.7998483279647781,1.7996578061800093,1.7997739682385423,1.7996582282870084,1.7996947231652574,1.7997445628260134,1.7997445550689686,1.7996945298230083,1.7997976988646396,1.7996936528224223,1.7996943644201662,1.7997447320658406,1.7998482985825743,1.7996944781472775,1.7997445617959322,1.7996581400185863,1.7997445560929115,1.7997435456825568,1.799694356286787,1.7997620233308536,1.7996585877272182,1.7997358451917818,1.7996582592440096,1.7997340928144583,1.7997909626705313,1.799773851023449,1.7997340236041712,1.7997798842866708,1.7996943808931536,1.7996960312968864,1.7997909425879683,1.7996585086191041,1.7997909443741384,1.799658001913625,1.7997358295327899,1.7996933051141297
gas pipeline,0.7205026057232852,0.7204610038551795,0.7203978606834591,0.7204250629125519,0.7203244277280525,0.7203280701461015,0.7203313082835214,0.7204036115096493,0.7204219763520917,0.7213803448033451,0.7203125142001422,0.7204779566565752,0.7205294647738106,0.720461227606857,0.7202754548778726,0.7201882662537792,0.7201399672169295,0.7203408598504489,0.7201999298443966,0.7200795785674156,0.7200506764944852,0.7201161861519092,0.7200863744580451,0.72011508942219,0.7201054658706237,0.720046256133428,0.7200776858948476,0.7201078218164102,0.7200567734180203,0.7200960367601023,0.7200515938784902,0.7200244166235369,0.7200646101668579,0.7199455187449313,0.7204044555161776,0.7203834811157961,0.7203347411248349,0.7203158741559205,0.7204168742970647,0.7203417144180715,0.7203012230607843,0.7212975452476891,0.7203783727374306,0.7204357718217673,0.7204480075251712,0.7204478463014986,0.7203080044009808,0.7202013192687267,0.7201410974911497,0.7202984003409428
gas pipeline new,0.007465630810825497,0.007248567010240779,0.007322595822504015,0.007439856830727991,0.00741917902432334,0.007447119542337468,0.007466363338643069,0.007481637186798643,0.007366903372368628,0.005659207842963738,0.007295199210973418,0.00618657584340317,0.006040102915256161,0.006289541361676719,0.006617232796146566,0.007254167616833832,0.006777288902833806,0.0031674128641291962,0.007880397287337712,0.007963776461134173,0.007871488453650584,0.00790381112329963,0.007884123719580012,0.007866943270329722,0.007758628143583623,0.0074941824769238505,0.007163363610624347,0.007023196212300469,0.006605609052177363,0.006342395804748305,0.00636327456189222,0.005991372753820774,0.005731620418360172,0.0040636799731166105,0.007574164253263874,0.007747717471000997,0.0077009891895142586,0.007456061642920144,0.007299175177931726,0.007352936555234503,0.0073956943885263695,0.007184358538709748,0.006946327756271382,0.006830161898358705,0.006180472133525628,0.006247800944526312,0.006557565161430923,0.0071166224134159356,0.006926618079516118,0.0041078671489949755
generators-gas,7.218370479298819,7.176701263845952,7.162525147159724,7.112150454937777,7.056867471750662,7.025325919614035,6.981081484650896,6.924680829752743,6.891572641503807,6.849844373994281,6.847548197531353,6.802087088464698,6.706944426340453,6.574501806371069,6.33891591427711,5.8341749464433725,4.926964681978829,3.6422838706546896,7.152021346979882,7.136422687816756,7.098878662787025,7.079272852147005,7.0720874363477915,7.055546086772465,7.033754102322495,7.021057124394675,6.994893699461152,6.977278686763932,6.938792702732733,6.876811204153148,6.819785888342974,6.620324934313513,5.927366550278385,4.727965731936172,7.188149706640923,7.163667490811226,7.100083489100965,7.061073310278809,7.033785464143391,6.988036059560182,6.954212826573609,6.910397248298657,6.871752535541255,6.823596683429953,6.749911374622764,6.639723163741441,6.459884878534017,6.0548026215225725,5.132400862857634,3.9761105121559677
home battery,8.42654961265822e-06,2.4802578593649767e-06,1.8649984848605323e-12,5.6015968470610565e-14,1.4157325104362788e-06,4.804210742038636e-09,4.5756650556555756e-07,3.1084523908495925e-13,1.9031834971654047e-08,0.0007225700005871949,4.0714984409025306e-07,3.349389161732908e-07,7.241375567608842e-12,1.8940018121010561e-06,4.7880661195420525e-14,2.578820660022858e-06,1.4336184814294228e-08,4.1776836486537323e-07,1.2319453675377334e-05,2.505736050777277e-08,2.1405622382176424e-07,7.224420906294417e-06,5.916303582194234e-07,1.0593665420247413e-05,1.691323386423456e-07,1.649923223429219e-05,5.135987790854676e-07,3.765345345581834e-06,1.8596949151047962e-08,3.5037771614431175e-06,8.853206495548852e-08,9.394210485091039e-06,3.1290603087640753e-07,1.6335670050786923e-06,1.3041560941548117e-05,2.6967344528408004e-07,1.8886243926329314e-07,3.028156400884573e-06,2.4125630628332805e-07,7.016313558982764e-06,1.9773246402289287e-07,0.0008879094406223188,2.8489578720821174e-07,2.0443065071379658e-05,1.1713318253547856e-07,7.485306512804096e-06,6.47841195300308e-08,7.554179834355231e-06,1.0260304180575855e-07,5.4515934965223726e-06
